symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,days_held,exit_reason,score,realistic
KLAC,2025-05-07,2025-05-12,698.9346327258701,746.2218858874519,6.465618835792961,2,Trailing Stop,110,True
SHOP,2025-05-07,2025-05-09,89.68499755859375,93.86500244140625,4.360762665552376,1,Trailing Stop,105,True
RIVN,2025-05-08,2025-05-12,13.710000038146973,14.725999641418456,7.110646246860293,1,Trailing Stop,145,True
CRWD,2025-05-08,2025-05-12,418.94500732421875,427.36500244140626,1.7098091563295161,1,Trailing Stop,120,True
UBER,2025-05-09,2025-05-13,84.61499786376953,90.65899810791016,6.842942027690524,1,Trailing Stop,95,True
NFLX,2025-05-13,2025-05-15,112.95999908447266,117.61599884033203,3.821812848438113,1,Trailing Stop,85,True
ENPH,2025-05-14,2025-05-16,47.33000183105469,50.970001220703125,7.390680855330373,1,Trailing Stop,125,True
INTC,2025-05-15,2025-05-19,21.530000686645508,21.099400672912598,-2.3,1,Stop Loss,90,True
ROKU,2025-05-16,2025-05-20,69.2300033569336,71.6540023803711,3.201370657083367,1,Trailing Stop,100,True
ORCL,2025-05-16,2025-05-23,157.27495804848607,154.12945888751634,-2.3,4,Stop Loss,85,True
PYPL,2025-05-16,2025-05-21,70.99587766611157,72.62730798625877,1.9979226030836614,2,Trailing Stop,85,True
BILL,2025-05-19,2025-05-21,46.43000030517578,45.501400299072266,-2.3,1,Stop Loss,110,True
AMAT,2025-05-19,2025-05-21,163.79058907444514,160.51477729295624,-2.3,1,Stop Loss,105,True
ENPH,2025-05-20,2025-05-22,48.349998474121094,47.38299850463867,-2.3,1,Stop Loss,125,True
S,2025-05-20,2025-05-27,19.719999313354492,20.171999740600583,1.992091495865285,3,Trailing Stop,95,True
DDOG,2025-05-20,2025-05-27,114.93000030517578,117.41800079345703,1.864796381862708,3,Trailing Stop,85,True
GOOGL,2025-05-21,2025-06-03,171.37672606938918,166.69814144769487,-3.0300000000000002,7,Stop Loss,110,True
PLTR,2025-05-22,2025-05-27,120.87999725341797,126.47999725341796,4.332693685672342,1,Trailing Stop,175,True
MRVL,2025-05-22,2025-05-27,60.017852778746196,64.30441266837113,6.842141364882199,1,Trailing Stop,170,True
SHOP,2025-05-22,2025-05-27,100.80999755859375,106.14600219726562,4.993130411565007,1,Trailing Stop,160,True
FSLR,2025-05-23,2025-05-28,158.5500030517578,155.37900299072265,-2.3,1,Stop Loss,175,True
ADI,2025-05-23,2025-05-30,212.58035205106998,208.32874501004858,-2.3,3,Stop Loss,145,True
AMD,2025-05-23,2025-05-30,113.18000030517578,110.91640029907227,-2.3,3,Stop Loss,125,True
LULU,2025-05-27,2025-05-30,321.20001220703125,314.7760119628906,-2.3,2,Stop Loss,125,True
AMAT,2025-05-27,2025-05-29,161.13144155617493,157.90881272505143,-2.3,1,Stop Loss,120,True
MU,2025-05-27,2025-05-29,96.5096115936768,98.84899060831572,2.123985524351852,1,Trailing Stop,110,True
RIVN,2025-05-28,2025-05-30,15.670000076293945,15.356600074768066,-2.3,1,Stop Loss,155,True
FSLR,2025-05-28,2025-05-30,158.0,154.84,-2.3,1,Stop Loss,150,True
CHWY,2025-05-29,2025-06-02,44.4900016784668,46.94200057983399,5.211348188044597,1,Trailing Stop,85,True
CRWD,2025-05-30,2025-06-03,471.0,487.16000976562503,3.130999950238861,1,Trailing Stop,100,True
ROKU,2025-05-30,2025-06-03,71.75,73.52600097656251,2.175262685104549,1,Trailing Stop,95,True
SMCI,2025-06-02,2025-06-04,41.33000183105469,44.04200134277343,6.2618180294417325,1,Trailing Stop,125,True
AMD,2025-06-02,2025-06-04,114.5,118.34000244140626,3.053713922625551,1,Trailing Stop,105,True
NVDA,2025-06-02,2025-06-04,138.75480693174418,141.64228718949522,1.780994757299786,1,Trailing Stop,95,True
PATH,2025-06-03,2025-06-05,13.039999961853027,13.327999687194824,1.908586857241607,1,Trailing Stop,155,True
GOOGL,2025-06-04,2025-06-09,169.8708734285067,174.93182216601494,2.6792916439192975,2,Trailing Stop,100,True
CRWD,2025-06-05,2025-06-11,463.1199951171875,476.57600097656245,2.6055117466845834,3,Trailing Stop,110,True
AVGO,2025-06-10,2025-06-12,244.89254626935502,254.06160891314101,3.4441166680920645,1,Trailing Stop,110,True
SNOW,2025-06-11,2025-06-13,206.13999938964844,211.06800231933593,2.090609752730483,1,Trailing Stop,85,True
INTC,2025-06-12,2025-06-16,20.329999923706055,20.810000228881837,2.0610443038716966,1,Trailing Stop,100,True
NET,2025-06-13,2025-06-17,174.11500549316406,180.8949981689453,3.5939737885184364,1,Trailing Stop,150,True
ENPH,2025-06-13,2025-06-17,46.5,45.06315,-3.3899999999999997,1,Stop Loss,100,True
NKE,2025-06-16,2025-06-18,60.59621595622836,59.38429163710379,-2.3,1,Stop Loss,130,True
SMCI,2025-06-16,2025-06-18,43.2400016784668,45.183998870849614,4.195830520170662,1,Trailing Stop,125,True
INTC,2025-06-16,2025-06-18,20.6299991607666,21.4060001373291,3.4615172473601987,1,Trailing Stop,120,True
AVGO,2025-06-18,2025-06-23,252.29417021235645,247.24828680810933,-2.3,1,Stop Loss,105,True
PLTR,2025-06-18,2025-06-23,140.69000244140625,137.52447738647462,-2.55,1,Stop Loss,100,True
KLAC,2025-06-23,2025-06-25,867.8918526779067,893.1544013547513,2.6107945418425293,1,Trailing Stop,110,True
INTC,2025-06-23,2025-06-25,21.34000015258789,22.484000396728515,5.060825847988066,1,Trailing Stop,100,True
PLTR,2025-06-23,2025-06-25,140.97999572753906,146.33199768066405,3.4962846611716287,1,Trailing Stop,100,True
SMCI,2025-06-24,2025-06-26,43.34000015258789,48.28400039672852,11.1074762961103,1,Trailing Stop,175,True
CRWD,2025-06-25,2025-06-30,497.0799865722656,507.43198852539064,1.7825626122084948,2,Trailing Stop,85,True
LCID,2025-06-26,2025-06-30,22.0,21.527,-2.45,1,Stop Loss,115,True
DXCM,2025-06-26,2025-06-30,85.0,86.99199829101563,2.043527401194863,1,Trailing Stop,110,True
BILL,2025-06-26,2025-06-30,45.400001525878906,46.680000305175774,2.519380476380035,1,Trailing Stop,105,True
UBER,2025-06-30,2025-07-07,92.8499984741211,96.26600189208985,3.3790559764207773,3,Trailing Stop,85,True
ABNB,2025-07-01,2025-07-14,135.22000122070312,138.6184020996094,2.2132383140268406,7,Trailing Stop,105,True
BA,2025-07-01,2025-07-03,210.39999389648438,216.22399291992187,2.4680604526551786,1,Trailing Stop,90,True
INTC,2025-07-01,2025-07-07,22.530000686645508,21.94196766872406,-2.91,2,Stop Loss,85,True
AMD,2025-07-02,2025-07-07,139.11000061035156,136.32780059814453,-2.3,1,Stop Loss,150,True
MU,2025-07-02,2025-07-07,122.08915464336626,119.64737155049893,-2.3,1,Stop Loss,135,True
SMCI,2025-07-02,2025-07-07,49.22999954223633,47.753099555969236,-3.3,1,Stop Loss,115,True
MRVL,2025-07-03,2025-07-08,74.2664848150757,72.78115511877418,-2.3,1,Stop Loss,155,True
INTC,2025-07-03,2025-07-08,22.209999084472656,23.474000549316408,5.391136951587872,1,Trailing Stop,120,True
AMD,2025-07-08,2025-07-10,138.69000244140625,144.39400634765624,3.812772230038587,1,Trailing Stop,120,True
CRWD,2025-07-08,2025-07-10,512.0,501.76,-2.3,1,Stop Loss,95,True
FSLR,2025-07-09,2025-07-11,166.58999633789062,163.25819641113281,-2.3,1,Stop Loss,120,True
SHOP,2025-07-09,2025-07-11,114.45999908447266,112.1707991027832,-2.3,1,Stop Loss,105,True
LULU,2025-07-10,2025-07-14,237.0399932861328,232.29919342041015,-2.3,1,Stop Loss,115,True
PYPL,2025-07-14,2025-07-16,73.59985455019678,72.12785745919284,-2.3,1,Stop Loss,130,True
BILL,2025-07-14,2025-07-16,46.439998626708984,45.511198654174805,-2.3,1,Stop Loss,120,True
SMCI,2025-07-14,2025-07-16,51.869998931884766,53.00600051879883,1.8900937156483268,1,Trailing Stop,100,True
BILL,2025-07-16,2025-07-18,46.22999954223633,45.3053995513916,-2.3,1,Stop Loss,125,True
INTC,2025-07-17,2025-07-21,23.219999313354492,23.707999801635744,1.801638685237119,1,Trailing Stop,100,True
SMCI,2025-07-23,2025-07-25,51.81999969482422,53.98000030517578,3.868275999753239,1,Trailing Stop,125,True
ARM,2025-07-23,2025-07-25,160.0,163.66400146484375,1.9900009155273437,1,Trailing Stop,105,True
AMD,2025-07-23,2025-07-25,159.1199951171875,165.5679931640625,3.752286478595117,1,Trailing Stop,100,True
TSLA,2025-07-25,2025-07-30,318.45001220703125,312.0810119628906,-2.3,2,Stop Loss,150,True
RIVN,2025-07-25,2025-07-29,14.045000076293945,13.73460557460785,-2.51,1,Stop Loss,95,True
SBUX,2025-07-25,2025-07-29,93.03135607191017,91.17072895047197,-2.3,1,Stop Loss,85,True
NOW,2025-07-28,2025-07-31,198.30599975585938,194.33987976074218,-2.3,2,Stop Loss,105,True
S,2025-07-30,2025-08-01,18.8799991607666,18.50239917755127,-2.3,1,Stop Loss,160,True
ROKU,2025-07-30,2025-08-01,92.58000183105469,90.7284017944336,-2.3,1,Stop Loss,95,True
PLTR,2025-07-30,2025-08-01,159.99000549316406,156.63021537780762,-2.4000000000000004,1,Stop Loss,85,True
MRVL,2025-08-04,2025-08-06,76.80385089512532,75.26777387722281,-2.3,1,Stop Loss,130,True
SHOP,2025-08-04,2025-08-06,125.0,150.11199951171875,19.789599609375,1,Trailing Stop,110,True
ORCL,2025-08-04,2025-08-07,254.2953393839517,248.72627145144315,-2.49,2,Stop Loss,95,True
META,2025-08-06,2025-08-12,772.3383525306105,788.4583187309626,1.7871637602268649,3,Trailing Stop,85,True
MRVL,2025-08-07,2025-08-11,76.09482748992104,79.13862578051152,3.7000068217430835,1,Trailing Stop,145,True
UBER,2025-08-11,2025-08-15,91.19000244140625,93.35800170898438,2.0774528013322113,3,Trailing Stop,125,True
NET,2025-08-12,2025-08-14,204.0,199.92,-2.3,1,Stop Loss,110,True
FSLR,2025-08-12,2025-08-14,185.36000061035156,181.65280059814452,-2.3,1,Stop Loss,100,True
MU,2025-08-14,2025-08-20,123.04320267804947,119.41342819904702,-3.25,3,Stop Loss,95,True
TSM,2025-08-14,2025-08-19,238.92918570386126,234.15060198978404,-2.3,2,Stop Loss,95,True
AVGO,2025-08-14,2025-08-18,309.90503379166023,303.70693311582704,-2.3,1,Stop Loss,85,True
MRVL,2025-08-18,2025-08-20,76.29455314943095,74.76866208644233,-2.3,1,Stop Loss,145,True
MU,2025-08-18,2025-08-20,122.81344538796367,120.35717648020439,-2.3,1,Stop Loss,125,True
SHOP,2025-08-18,2025-08-20,143.0,140.14,-2.3,1,Stop Loss,125,True
ROKU,2025-08-20,2025-08-22,88.13999938964844,94.2040008544922,6.5799654037165105,1,Trailing Stop,125,True
UBER,2025-08-21,2025-08-25,94.45999908447266,96.89199981689453,2.274635566370275,1,Trailing Stop,95,True
FSLR,2025-08-22,2025-08-26,200.0,196.0,-2.3,1,Stop Loss,130,True
MU,2025-08-22,2025-08-28,117.55886073202647,121.46683252293336,3.024268172192518,3,Trailing Stop,105,True
CHWY,2025-08-25,2025-08-27,39.900001525878906,40.747999572753905,1.8253083068806204,1,Trailing Stop,85,True
UBER,2025-08-26,2025-08-28,96.5,94.44455,-2.4299999999999997,1,Stop Loss,85,True
DDOG,2025-08-27,2025-08-29,134.3699951171875,140.8739990234375,4.540369236136161,1,Trailing Stop,125,True
BILL,2025-08-27,2025-08-29,44.81999969482422,48.836000061035165,8.660286464871865,1,Trailing Stop,115,True
PATH,2025-08-27,2025-09-02,11.199999809265137,10.964799813270568,-2.4000000000000004,2,Stop Loss,85,True
FSLR,2025-08-28,2025-09-02,197.14999389648438,193.2069940185547,-2.3,1,Stop Loss,125,True
INTC,2025-09-02,2025-09-05,24.09000015258789,24.5859992980957,1.758942060465394,2,Trailing Stop,115,True
S,2025-09-03,2025-09-05,18.049999237060547,18.60999984741211,2.802496587378018,1,Trailing Stop,120,True
ENPH,2025-09-03,2025-09-05,37.08000183105469,39.295999145507814,5.67625999197556,1,Trailing Stop,105,True
CHWY,2025-09-03,2025-09-05,41.150001525878906,42.150001525878906,2.130133567239622,1,Trailing Stop,105,True
ADI,2025-09-04,2025-09-15,245.35344016951828,240.44637136612792,-2.3,6,Stop Loss,115,True
NET,2025-09-04,2025-09-08,212.11000061035156,219.2140045166016,3.0492074328452636,1,Trailing Stop,85,True
SNOW,2025-09-05,2025-09-09,226.83999633789062,222.3031964111328,-2.3,1,Stop Loss,160,True
CFLT,2025-09-05,2025-09-09,19.200000762939453,19.992000579833984,3.824998882412955,1,Trailing Stop,125,True
CRM,2025-09-05,2025-09-10,249.9605628679778,244.96135161061827,-2.3,2,Stop Loss,105,True
CHWY,2025-09-09,2025-09-11,37.11000061035156,36.312135597229,-2.45,1,Stop Loss,110,True
RUN,2025-09-10,2025-09-15,16.174999237060547,15.851499252319336,-2.3,2,Stop Loss,135,True
ENPH,2025-09-11,2025-09-15,37.540000915527344,38.403999328613274,2.001540735254917,1,Trailing Stop,115,True
ROKU,2025-09-11,2025-09-15,96.30999755859375,94.38379760742187,-2.3,1,Stop Loss,110,True
PATH,2025-09-11,2025-09-15,11.760000228881836,11.5248002243042,-2.3,1,Stop Loss,85,True
RUN,2025-09-12,2025-09-16,16.006000518798828,16.77719955444336,4.518186996425305,1,Trailing Stop,160,True
LCID,2025-09-15,2025-09-17,19.809999465942383,21.081999588012696,6.121000284513652,1,Trailing Stop,145,True
SNOW,2025-09-15,2025-09-17,221.24000549316406,216.81520538330076,-2.3,1,Stop Loss,125,True
RIVN,2025-09-15,2025-09-17,13.770000457763672,14.458000183105469,4.696366757227632,1,Trailing Stop,125,True
SNOW,2025-09-17,2025-09-19,219.9949951171875,229.5510009765625,4.043737844710825,1,Trailing Stop,160,True
S,2025-09-17,2025-09-19,18.690000534057617,19.070000839233398,1.7331743944219251,1,Trailing Stop,95,True
NOW,2025-09-17,2025-09-22,191.30999755859375,187.21596361083985,-2.4400000000000004,2,Stop Loss,85,True
NET,2025-09-18,2025-09-22,224.0,228.8800048828125,1.8785736083984375,1,Trailing Stop,115,True
ARM,2025-09-22,2025-09-24,145.41000366210938,142.50180358886718,-2.3,1,Stop Loss,135,True
ARM,2025-09-24,2025-09-26,141.5,138.67,-2.3,1,Stop Loss,135,True
FSLR,2025-09-24,2025-09-26,214.69000244140625,221.64999999999998,2.9418824721441172,1,Trailing Stop,100,True
COIN,2025-09-24,2025-09-26,314.3299865722656,308.0433868408203,-2.3,1,Stop Loss,95,True
RUN,2025-09-25,2025-09-29,16.979999542236328,17.715999603271484,4.034511665942144,1,Trailing Stop,135,True
NET,2025-09-25,2025-09-30,218.00999450683594,213.6497946166992,-2.3,2,Stop Loss,100,True
ZS,2025-09-25,2025-09-29,287.0,298.047998046875,3.549476671385025,1,Trailing Stop,100,True
NOW,2025-09-26,2025-09-30,188.41200256347656,184.64376251220702,-2.3,1,Stop Loss,120,True
CFLT,2025-09-26,2025-09-30,19.93000030517578,19.531400299072267,-2.3,1,Stop Loss,120,True
LULU,2025-09-26,2025-10-06,177.72000122070312,173.7213011932373,-2.55,5,Stop Loss,115,True
SHOP,2025-09-29,2025-10-01,147.99000549316406,150.99320373535156,1.7293250427146025,1,Trailing Stop,160,True
FSLR,2025-09-29,2025-10-02,223.69000244140625,231.94599609375,3.390819241913304,2,Trailing Stop,85,True
BILL,2025-10-01,2025-10-06,54.0,55.24800109863281,2.011113145616319,2,Trailing Stop,95,True
FSLR,2025-10-01,2025-10-03,230.02000427246094,234.69999694824222,1.7346024645046876,1,Trailing Stop,85,True
PATH,2025-10-03,2025-10-07,14.1899995803833,15.046000099182127,5.732421029681974,1,Trailing Stop,130,True
NET,2025-10-06,2025-10-08,222.0,217.56,-2.3,1,Stop Loss,105,True
KLAC,2025-10-06,2025-10-08,1138.8992490215815,1103.7072622268145,-3.3899999999999997,1,Stop Loss,95,True
CRWD,2025-10-06,2025-10-08,497.0,507.4,1.7925553319919472,1,Trailing Stop,85,True
LCID,2025-10-08,2025-10-10,22.239999771118164,21.7951997756958,-2.3,1,Stop Loss,175,True
TSLA,2025-10-08,2025-10-10,431.80999755859375,423.1737976074219,-2.3,1,Stop Loss,150,True
LRCX,2025-10-08,2025-10-10,141.51701679635556,138.68667646042846,-2.3,1,Stop Loss,130,True
NET,2025-10-13,2025-10-15,217.3300018310547,223.4739959716797,2.527034504606112,1,Trailing Stop,125,True
SNOW,2025-10-13,2025-10-16,244.0399932861328,238.98836542510986,-2.37,2,Stop Loss,105,True
CRWD,2025-10-13,2025-10-15,500.0950012207031,488.4927971923828,-2.62,1,Stop Loss,95,True
TSLA,2025-10-15,2025-10-17,434.7300109863281,426.03541076660156,-2.3,1,Stop Loss,125,True
ORCL,2025-10-15,2025-10-17,304.79432018486835,297.7535713885979,-2.6100000000000003,1,Stop Loss,95,True
DDOG,2025-10-17,2025-10-21,155.14999389648438,158.26599731445313,1.7083812700938579,1,Trailing Stop,150,True
TSLA,2025-10-17,2025-10-22,443.8699951171875,434.01608122558594,-2.5200000000000005,2,Stop Loss,120,True
CFLT,2025-10-17,2025-10-24,22.510000228881836,23.35400047302246,3.4494457377113434,4,Trailing Stop,105,True
PATH,2025-10-20,2025-10-22,15.680000305175781,15.366400299072266,-2.3,1,Stop Loss,175,True
ARM,2025-10-20,2025-10-22,170.52999877929688,166.19853681030273,-2.84,1,Stop Loss,130,True
ENPH,2025-10-20,2025-10-22,37.869998931884766,36.908100959014895,-2.84,1,Stop Loss,115,True
PATH,2025-10-23,2025-10-27,15.5600004196167,17.11200008392334,9.674290632730417,1,Trailing Stop,165,True
FSLR,2025-10-23,2025-10-27,239.67999267578125,247.58399658203126,2.9977320376264682,1,Trailing Stop,160,True
RUN,2025-10-23,2025-10-27,20.6299991607666,20.21739917755127,-2.3,1,Stop Loss,135,True
ROKU,2025-10-27,2025-10-29,99.63999938964844,97.24863940429687,-2.7,1,Stop Loss,130,True
ADI,2025-10-27,2025-10-29,240.6600004632946,235.8468004540287,-2.3,1,Stop Loss,90,True
RUN,2025-10-29,2025-10-31,19.8799991607666,20.79599952697754,4.307647911870512,1,Trailing Stop,145,True
FSLR,2025-10-29,2025-10-31,237.13999938964844,263.16401062011715,10.674112885826677,1,Trailing Stop,110,True
NOW,2025-10-30,2025-11-03,188.64199829101562,184.86915832519531,-2.3,1,Stop Loss,115,True
CRM,2025-10-30,2025-11-03,254.38939627545577,259.7886796184894,1.8224482710699361,1,Trailing Stop,85,True
ARM,2025-10-31,2025-11-04,171.3000030517578,167.87400299072266,-2.3,1,Stop Loss,145,True
TSLA,2025-10-31,2025-11-04,455.989990234375,446.4597994384765,-2.3899999999999997,1,Stop Loss,105,True
RIVN,2025-10-31,2025-11-04,13.550000190734863,13.220735186100006,-2.7300000000000004,1,Stop Loss,100,True
LRCX,2025-11-03,2025-11-05,155.3742089346946,164.3913649505977,5.503508882026306,1,Trailing Stop,95,True
INTC,2025-11-05,2025-11-07,38.34000015258789,37.573200149536135,-2.3,1,Stop Loss,160,True
AVGO,2025-11-05,2025-11-07,359.42227629198584,352.2338307661461,-2.3,1,Stop Loss,145,True
AMD,2025-11-05,2025-11-07,253.47000122070312,248.40060119628905,-2.3,1,Stop Loss,140,True
NET,2025-11-07,2025-11-12,238.64999389648438,233.87699401855468,-2.3,2,Stop Loss,150,True
ZS,2025-11-07,2025-11-11,323.9800109863281,331.4040100097656,1.9914990961435517,1,Trailing Stop,120,True
AMZN,2025-11-07,2025-11-13,248.33999633789062,243.3731964111328,-2.3,3,Stop Loss,95,True
ROKU,2025-11-10,2025-11-12,104.55999755859375,107.31199951171875,2.331983566739111,1,Trailing Stop,145,True
CAT,2025-11-10,2025-11-13,567.3924431128899,556.044594250632,-2.3,2,Stop Loss,85,True
FSLR,2025-11-12,2025-11-14,267.5199890136719,262.1695892333984,-2.3,1,Stop Loss,130,True
LRCX,2025-11-12,2025-11-14,158.62884557167507,155.45626866024156,-2.3,1,Stop Loss,125,True
AMAT,2025-11-12,2025-11-14,226.94513905664746,222.40623627551452,-2.3,1,Stop Loss,110,True
MU,2025-11-14,2025-11-18,246.82028920231596,240.0327312492523,-3.05,1,Stop Loss,130,True
DDOG,2025-11-14,2025-11-18,184.17999267578125,180.49639282226562,-2.3,1,Stop Loss,125,True
CAT,2025-11-14,2025-11-18,551.3001310030844,540.2741283830227,-2.3,1,Stop Loss,115,True
FSLR,2025-11-17,2025-11-19,247.0,255.66398925781252,3.207687958628549,1,Trailing Stop,130,True
RIVN,2025-11-18,2025-11-20,14.829999923706055,15.470000076293946,4.015577585168009,1,Trailing Stop,125,True
SBUX,2025-11-21,2025-11-25,84.71368760911533,82.68903047525747,-2.6900000000000004,1,Stop Loss,85,True
SBUX,2025-12-02,2025-12-04,84.48516010620251,86.74260454852157,2.3720011413617765,1,Trailing Stop,90,True
TSM,2025-12-02,2025-12-05,291.3933558822439,298.27077584075647,2.0601842045059655,2,Trailing Stop,85,True
GS,2025-12-02,2025-12-04,812.9500122070312,837.7819946289062,2.7545521925093563,1,Trailing Stop,85,True
CHWY,2025-12-03,2025-12-08,33.529998779296875,34.58599853515625,2.849417817788299,2,Trailing Stop,95,True
AVGO,2025-12-03,2025-12-05,379.9529999571057,390.2133812789909,2.4004343492599105,1,Trailing Stop,90,True
MU,2025-12-05,2025-12-09,243.3916744750837,253.00378932447518,3.649237322978144,1,Trailing Stop,145,True
INTC,2025-12-05,2025-12-09,41.939998626708984,41.1011986541748,-2.3,1,Stop Loss,120,True
HD,2025-12-05,2025-12-10,351.95001220703125,344.9110119628906,-2.3,2,Stop Loss,105,True
COIN,2025-12-08,2025-12-10,270.6300048828125,277.67800292968747,2.3042929164217663,1,Trailing Stop,115,True
NET,2025-12-08,2025-12-10,205.0050048828125,213.24100341796876,3.7174621784791153,1,Trailing Stop,105,True
TSLA,2025-12-09,2025-12-12,446.07000732421875,459.6220092773437,2.738088580404127,2,Trailing Stop,105,True
SHOP,2025-12-09,2025-12-11,158.64999389648438,165.7860046386719,4.197958409531117,1,Trailing Stop,100,True
RIVN,2025-12-09,2025-12-11,17.6299991607666,17.27739917755127,-2.3,1,Stop Loss,100,True
AMAT,2025-12-15,2025-12-17,259.7900085449219,254.59420837402342,-2.3,1,Stop Loss,105,True
LRCX,2025-12-15,2025-12-17,164.5,161.21,-2.3,1,Stop Loss,105,True
META,2025-12-15,2025-12-17,643.5,657.683984375,1.9041933760683796,1,Trailing Stop,90,True
SHOP,2025-12-16,2025-12-18,166.52999877929688,171.67400512695315,2.788936759360488,1,Trailing Stop,100,True
ENPH,2025-12-16,2025-12-18,31.940000534057617,33.41199913024902,4.308636730052064,1,Trailing Stop,90,True
CRM,2025-12-16,2025-12-22,255.9168879687216,262.8873814999943,2.4237333130296044,3,Trailing Stop,85,True
FSLR,2025-12-18,2025-12-22,263.4700012207031,281.4859924316406,6.537966799812588,1,Trailing Stop,150,True
BILL,2025-12-18,2025-12-22,55.20000076293945,56.80799942016601,2.613041005438081,1,Trailing Stop,125,True
ROKU,2025-12-22,2025-12-26,109.0,111.98400268554687,2.43761714270355,2,Trailing Stop,100,True
ENPH,2025-12-24,2025-12-29,32.86000061035156,33.699999999999996,2.2562975473098943,1,Trailing Stop,110,True
FSLR,2025-12-24,2025-12-29,271.5899963378906,266.1581964111328,-2.3,1,Stop Loss,110,True
