symbol,entry_date,entry_price,exit_price,actual_return,max_return,min_return,trailing_triggered,rsi,momentum_30d,volume_ratio
GOOGL,2025-10-15,250.86590576171875,283.06456284427645,12.835007206256682,16.32474969717184,-2.740712719769696,True,56.46596309190547,8.159499846912588,0.920751050464932
NVDA,2025-10-15,179.8199920654297,205.81284962746037,14.454931992529987,17.994775250030916,-1.7071749186114977,True,52.344430450129174,4.76530961493157,1.1571778082790443
AVGO,2025-10-15,350.6590270996094,374.1696764981223,6.7047038808541615,10.00484936170533,-6.3387675889742585,True,57.303153987562574,14.972853230941302,1.0239973764843435
ASML,2025-10-15,1008.0216064453125,1053.5266857910156,4.5142960284524225,7.746696936548897,-2.6806574653296864,True,60.86001012004774,34.02838017307596,1.5566397234835068
TSM,2025-10-15,303.8896179199219,298.1104037288539,-1.90174782232635,2.18567935174339,-10.331135395611458,True,62.3037201563635,29.956761797845775,1.4569191570361633
KLAC,2025-10-15,1085.189208984375,1243.8488850037197,14.620462008448627,18.165424750977966,-0.6641959595515075,True,53.34195997542607,24.472968633403337,1.2058488764870026
NET,2025-10-15,217.3800048828125,252.2,16.018030331703514,19.606216836807754,-6.380536417530101,True,49.29986995109421,3.5241495884566874,0.949247235558241
RBLX,2025-10-15,138.55999755859375,139.2535933716763,0.5005743542895439,0.3211657996966743,-29.236428421345213,True,56.9628421373389,6.757072753002411,1.2370170050877756
MRNA,2025-10-15,27.719999313354492,28.324000740051268,2.178937379719883,5.339110700742153,-16.88311152148007,True,67.29698988977901,14.168033481980308,0.836317391338453
GOLD,2025-10-15,27.7318115234375,28.670723353375067,3.385685169337195,6.583180586945561,-17.710198212531854,True,63.545565073728646,17.0925806914036,0.8930184539940638
GOOGL,2025-10-20,256.3822937011719,294.5030587231745,14.868719860363889,18.421360680787515,-4.833368774941016,True,66.06928119645896,7.060883798180287,0.8163523220906614
MSFT,2025-10-20,515.8245239257812,536.1050060750609,3.931663038222999,7.146044369302057,-6.5713290369273505,True,48.807008408984004,3.6877164271093705,0.8446777972579764
QCOM,2025-10-20,166.19081115722656,198.755926361476,19.595015499046383,23.29383041138802,-3.3824168615830668,True,50.89897723775116,5.281727104724738,1.1071215528696783
TSM,2025-10-20,296.89849853515625,296.91363106450365,0.0050968696110147305,4.171975905844805,-8.39100033640219,True,57.88437017166116,19.01769483491486,0.9155150318973406
KLAC,2025-10-20,1150.9588623046875,1243.8488850037197,8.07066401252853,11.413055683019104,-5.4254924136620915,True,58.011779437781335,25.62409640673159,1.0602009319151446
CRWD,2025-10-20,503.6099853515625,549.8930236816406,9.190254299220967,12.56727247342369,-2.3708767242756337,True,54.673255851056034,18.913360661833163,1.1480248159968736
NET,2025-10-20,213.0399932861328,252.2,18.38152832706467,22.0428127083141,-12.00008824084077,True,48.726791880526676,-2.525624237793597,0.9194833858785119
COIN,2025-10-20,343.7799987792969,362.0525,5.315172867992791,8.572343162879163,-28.14590576834426,True,52.23192405842412,7.842399176777843,0.8061977231414365
MRNA,2025-10-20,27.239999771118164,28.324000740051268,3.9794455875232457,7.1953047294054135,-15.418498130987379,True,56.733525294873985,11.319985841813839,1.2182240933486541
NEM,2025-10-20,94.61502075195312,87.25640869140625,-7.777424770469094,-0.9590033436743953,-19.85456739377585,False,65.01987082713174,24.98683500923036,1.061519018815341
AAPL,2025-10-25,262.56549072265625,268.7398926667488,2.3515664328540695,5.517078796756765,0.6962783720814458,True,56.87994163462811,11.035075162537487,0.8680105952853544
GOOGL,2025-10-25,259.7501220703125,309.6930355769961,19.227291640372908,22.91473364986899,1.6774249447658083,True,59.60723502708745,3.302741581968615,0.9982477164575306
QCOM,2025-10-25,168.08116149902344,198.755926361476,18.24997197120797,21.907187599183466,-5.972533282199677,True,50.41537052085652,4.788488889983934,0.8371145773815816
LRCX,2025-10-25,151.43069458007812,161.86900132575846,6.89312478862101,10.199097720227854,-10.667196036865958,True,52.23538480153321,27.488894522710964,0.9218510490653842
SNOW,2025-10-25,257.94000244140625,272.24991302490236,5.54776709624431,8.812131027055985,-11.38249218130522,True,60.41609762322105,14.238899026198773,1.1406386013921206
CRWD,2025-10-25,527.3200073242188,549.8930236816406,4.280705462317677,7.5058819199151445,-9.438295312138473,True,60.654843568671694,18.560159262006625,1.0644136126419201
ZS,2025-10-25,323.0,323.510390625,0.15801567337461722,4.331266326431889,-16.69040361056018,True,60.2069021641523,13.071482132324668,0.8235444380367766
SHOP,2025-10-25,172.9499969482422,176.72430236816405,2.18231019746787,5.3425878324411125,-21.260482752980273,True,58.02164158154877,16.945025128147932,0.9790456456979071
REGN,2025-10-25,577.2262573242188,749.936104736328,29.920649870073557,33.938814299044914,-0.3495144988205577,True,46.04557868758284,0.9360944854762231,0.8336864961644136
MSFT,2025-11-05,506.2125549316406,508.69615031125323,0.490623030862598,1.2500984520235712,-8.163080879885202,True,46.596306438826126,0.02564022007413352,1.0797617651886415
NVDA,2025-11-05,195.1991424560547,191.93172002758607,-1.6738917944807148,2.423029380749257,-13.144823010835596,True,62.954373927149106,9.859869651140063,0.9273778873178035
TSLA,2025-11-05,462.07000732421875,464.34461654711185,0.49226506521491004,1.1643267897796132,-17.159739279352703,True,59.697325288629166,9.135782927686483,1.0292099187485477
QCOM,2025-11-05,178.80636596679688,174.80999755859375,-2.235025798211918,-0.49521539473386467,-11.612510364013616,False,63.954319262150285,5.917025146477865,1.4084807048121004
AMAT,2025-11-05,240.41873168945312,265.3822964477539,10.383369291934375,13.797287929829254,-15.563121250263992,True,60.52084676804746,20.686367589797168,1.0162390525708496
LRCX,2025-11-05,164.7787322998047,165.58643388699568,0.49017344405916885,1.2723285157339912,-17.903673829032254,True,71.57532872296312,28.814486707633304,1.0213516469802304
KLAC,2025-11-05,1225.0445556640625,1231.0619783739132,0.4912003144725506,1.220808195652163,-12.496247097198813,True,69.55791556600363,15.862528623418223,0.8075132516948279
MRVL,2025-11-05,92.83320617675781,99.61521800176847,7.305588274197336,10.624317808450865,-20.753496931283582,True,56.6733305490786,10.919361581450179,1.066079969793006
DDOG,2025-11-05,154.97999572753906,195.63930236816407,26.23519664570495,30.139377985262833,-3.1649238059859393,True,57.02434095110993,13.455335873188073,1.6123330477902587
NET,2025-11-05,228.50999450683594,237.165,3.787582907191019,6.997508151743322,-20.72119031244827,True,59.93727396071779,4.725021861956908,0.8804342556297551
ZS,2025-11-05,323.8999938964844,320.543994140625,-1.0361222041059792,3.0873727040562753,-26.591537896586015,True,67.52914767272,12.990996218038969,1.2230721165240999
SHOP,2025-11-05,162.9199981689453,163.73558860605672,0.5006079341258381,0.20868913682288068,-16.41296697378742,True,56.56126361316399,13.57267454507374,1.0755270144395255
COIN,2025-11-05,319.29998779296875,321.55198791503904,0.7052928932557498,1.7225180739957153,-27.60099999789732,True,46.86623128175603,4.111638870253575,0.8580196982649004
HOOD,2025-11-05,142.47999572753906,131.9499969482422,-7.39051031376582,-1.628293188516197,-28.340818686319746,False,58.09621365713547,16.167952674241153,1.2768392652618412
ARWR,2025-11-05,40.310001373291016,65.12579940795898,61.56238449327033,66.55915927141271,-8.062515230161752,True,53.945817392900395,27.321546328390014,0.8396699467959885
VRTX,2025-11-05,417.0,449.9345059204101,7.8979630504580625,11.235013454080486,-2.4772150053394784,True,58.510862243179524,9.199467183074143,1.0728241294818988
BIIB,2025-11-05,153.42999267578125,179.61489822387693,17.066353906063206,20.686962789755896,-1.0428149130578166,True,70.39065063500296,13.09058358261346,1.1256404183443238
SCCO,2025-11-05,133.96600341796875,139.92249999999999,4.446274748860871,7.676571906042145,-10.984879030880236,True,52.79593662807165,15.225492096519307,0.8158561673511612
PLTR,2025-11-05,187.89999389648438,187.13279296874998,-0.4083027954524843,3.7413512547370056,-21.468865166708976,True,57.080801800476095,4.901741301161072,1.4801688754831097
AAPL,2025-11-10,269.42999267578125,279.9613952636719,3.9087714338334987,7.122444777147936,-1.5254372056893657,True,64.66281998514135,5.914923943111476,0.835473296135933
NVDA,2025-11-10,199.03892517089844,183.77999877929688,-7.666302648338746,-1.532281056636982,-14.820399820805477,False,63.48153848418334,6.683464973412177,1.053205247093152
TSLA,2025-11-10,445.2300109863281,440.5151953125,-1.058961785478766,3.063581473459619,-14.026460630693856,True,50.66904203242206,0.11468109467194734,0.9047122699426762
AVGO,2025-11-10,357.7055969238281,401.4036420059804,12.216203900062979,15.68680814439483,-8.183833530582142,True,57.30744307885398,8.632662597779431,0.829177298359559
AMAT,2025-11-10,234.62010192871094,267.81700592041017,14.149215569681267,17.679603680083776,-13.476265972316966,True,56.447039988814616,14.818791882159482,1.105992178193634
LRCX,2025-11-10,166.09654235839844,162.90240234375,-1.9230623162258338,2.163476753931425,-18.55502612610928,True,67.5151841310425,24.249436156115955,0.944808760669672
KLAC,2025-11-10,1215.909912109375,1203.551953125,-1.016354818831628,3.107963730383725,-11.83886649317209,True,60.790791869579174,12.919524353620204,0.8804710208857645
MRVL,2025-11-10,93.16297149658203,99.61521800176847,6.925762887912133,10.232745245270245,-21.03400267309931,True,62.39978030453827,10.969115451870563,0.9104166783821729
NET,2025-11-10,240.52999877929688,241.7341297326607,0.5006157067620925,0.21951518754804647,-24.682989821849052,True,63.93525396963833,12.088169478581593,0.9693282015157239
ZS,2025-11-10,328.8999938964844,330.56099395751954,0.5050167503371674,1.520218939734509,-27.707507240849942,True,62.163588263646076,9.757722043995377,0.8816970029678681
SHOP,2025-11-10,158.8800048828125,163.8620928955078,3.1357551986293135,6.325520823329198,-14.287519832199425,True,46.59173740271344,6.910708721002166,1.1347082883891182
HOOD,2025-11-10,135.8800048828125,134.16,-1.2658263327970098,2.8480975700031173,-24.860174561977992,True,52.49383337471418,-5.098469176136182,1.1409718286153916
ARWR,2025-11-10,39.849998474121094,69.355,74.0401572287128,79.42284250382762,-7.0012476980191725,True,56.310676015933886,15.540726398400592,1.1078335358874822
VRTX,2025-11-10,421.20001220703125,449.9345059204101,6.82205434012549,10.125829216624226,-0.9686649980053444,True,45.018694923436264,7.547747026086903,1.076333980526568
NEM,2025-11-10,88.00423431396484,92.43130088806151,5.030515416227156,8.278881872399142,-7.840476039800167,True,53.167867503391605,4.685090025036627,0.8025989475369083
GOLD,2025-11-10,26.89836883544922,31.525,17.20041535921452,20.82517047341704,-9.627449585260603,True,49.927219144526944,4.793196333629328,1.0770237968362235
PLTR,2025-11-10,193.61000061035156,187.91000366210938,-2.9440612211523494,-0.3538027769404004,-23.78492996569708,False,56.24226787406172,6.134197211778728,1.5572202252218923
AAPL,2025-11-15,272.4100036621094,279.9613952636719,2.7720683895768596,5.950585968635938,-2.6026930885713293,True,60.98402620272378,6.2269965079437615,0.9279305505179092
GOOGL,2025-11-15,276.22930908203125,318.75658634995494,15.395642630845686,18.964580031799684,0.6475981212338313,True,55.46540477389296,10.374154678500416,0.9393026225928055
NVDA,2025-11-15,190.15940856933594,188.14952584816405,-1.0569462412053345,3.065680998744454,-10.84292807961718,True,49.07094291620153,2.4954206278345556,1.0006350232581325
MU,2025-11-15,246.73033142089844,256.7037814085093,4.042247230072869,7.2600486907967765,-21.97464192591421,True,62.50350598287766,29.257437887604187,1.5401342435049783
CRWD,2025-11-15,537.5499877929688,540.2352289367032,0.49953329080319725,0.5804102293811475,-11.161752648594295,True,53.29526343352645,8.387937203754287,0.8829057750483545
DDOG,2025-11-15,185.00999450683594,142.0500030517578,-23.220362537490264,-0.11944924520497838,-23.377115444648023,False,68.08875773394406,17.57117043037523,0.8037779652099843
ARWR,2025-11-15,41.2599983215332,70.18920059204102,70.1144048651353,75.37567511869618,-10.179343478184895,True,56.477431105040175,10.026662190755209,0.9841071341848381
VRTX,2025-11-15,437.1499938964844,449.9345059204101,2.9245138287598995,6.1077462152164,-4.259406468525915,True,64.056269540842,8.50086883069046,0.8955466905479117
RIVN,2025-11-15,15.109999656677246,19.012000370025635,25.82396295174011,29.715425723443406,-7.677034240695664,True,57.39130290559662,11.925923382794416,0.9843877336477124
GOOGL,2025-11-20,289.26080322265625,318.75658634995494,10.196951262903928,13.605104394746329,1.5201190698071483,True,55.86148461963529,22.352796298009057,1.5877343596510707
VRTX,2025-11-20,422.32000732421875,449.9345059204101,6.538761630346221,9.833774876645599,-0.10655716026396346,True,47.501921129990365,3.5631080886809565,0.8566734639467939
BIIB,2025-11-20,168.17999267578125,179.61489822387693,6.79920682963757,10.102275082100599,-0.45189353070139626,True,70.58296247626402,14.743797688268067,0.9743523190806633
AAPL,2025-11-25,276.9700012207031,277.0751953125,0.037980319649510076,4.206229499634906,-3.617716348164169,True,61.56176177331627,11.188936228236573,0.9099380643872409
AVGO,2025-11-25,384.2947082519531,401.4036420059804,4.4520346980188465,7.68250999795758,-16.520792049635283,True,60.7440271866855,9.592133255645258,1.4713665653556838
AMAT,2025-11-25,242.4600067138672,267.81700592041017,10.458219295715592,13.874452882181018,0.15260047304384514,True,51.16710290784217,6.747194670251362,0.9718602344980458
ARWR,2025-11-25,46.790000915527344,70.18920059204102,50.008974607112286,54.64842743001266,-3.6332565284804366,True,69.82863978495753,22.51899083024257,1.3472609650424356
VRTX,2025-11-25,429.82000732421875,450.5068023681641,4.812897187529246,8.054533183019839,-1.479692839040688,True,59.33858143087574,5.373869515991503,1.0347382614848537
AAPL,2025-12-01,283.1000061035156,285.7337951660156,0.9303387515777566,1.9498371228058147,-5.704695707628888,True,70.1563137001502,8.059202134760234,1.008210755233449
GOOGL,2025-12-01,314.6841735839844,310.030796295459,-1.4787452560856014,2.6263070249108424,-5.899304771309823,True,65.42628717717955,22.74021307835191,0.9187903593830542
AVGO,2025-12-01,385.3426818847656,401.4036420059804,4.167968116757354,7.389657852327175,-16.74782116665953,True,60.06687893982585,10.548622614819891,1.0336429624193078
ASML,2025-12-01,1087.989990234375,1096.051171875,0.7409242468203561,4.9384627571045465,-7.1673435572648545,True,57.6865335477943,4.583819173818696,1.4479722123729297
INTC,2025-12-01,40.0099983215332,42.69940044403076,6.721825132019889,10.022500136102988,-12.646832718986847,True,55.611501393324886,5.01312315985905,0.9566888343410871
AMAT,2025-12-01,254.75,267.81700592041017,5.12934481664776,8.38076785221418,-3.0736022889321637,True,61.99043079943961,11.887675477745873,0.8129020760937361
MRVL,2025-12-01,91.03450012207031,99.61521800176847,9.425786782145307,12.810089466129185,-10.889137896283742,True,47.119281606246034,6.127688641863965,1.077230492734658
U,2025-12-01,43.13999938964844,50.585501480102536,17.258929522007985,20.88549435258556,0.857670229762562,True,50.03091625104892,22.31357762898019,0.8941031245599269
VRTX,2025-12-01,425.6000061035156,450.5068023681641,5.852160692542506,9.12593885829124,-0.3618441078093664,True,53.595943623752646,1.5509424732374095,0.810796810410026
ILMN,2025-12-01,128.72000122070312,134.63600296020508,4.596023681943867,7.830952249426669,-3.457119744744834,True,64.34427485355614,29.36683539769158,1.0253607809847198
REGN,2025-12-01,750.1099853515625,768.9869189453125,2.516555433521221,5.68717055002188,-7.765527874248909,True,71.99032633548003,30.2166239826861,0.8846637475141127
SCCO,2025-12-01,134.75999450683594,147.62430236816405,9.546088146119322,12.934111490844668,-1.113089983039373,True,46.132698391797156,1.323222768389551,0.8099225449455771
NEM,2025-12-01,91.83000183105469,103.1497964477539,12.326902309688435,15.80093021617365,-3.898510029043708,True,56.77490917492053,-2.9435272526122094,0.8339587916199936
AAPL,2025-12-05,278.7799987792969,280.1740162477773,0.5000421388135552,0.49142518228938326,-4.243484691895392,True,58.90908407998252,6.1754147553867815,1.0294504082393843
AVGO,2025-12-05,389.4947509765625,401.4036420059804,3.0575228548162077,6.244868922490942,-17.63530115885963,True,69.07841917323343,10.196822285256973,1.087213952547614
INTC,2025-12-05,41.40999984741211,41.698798942565915,0.6974139005505311,1.7145594955055938,-15.600094441624032,True,65.60677936497731,8.176596572432613,1.2034378365588185
MRVL,2025-12-05,98.8388900756836,89.32572937011719,-9.624916567033406,-6.126793821465011,-17.9253957541728,False,64.8262872650392,17.568066452990326,1.108325321382121
SCCO,2025-12-05,140.41000366210938,147.62430236816405,5.1380233016840995,8.389714744004234,-2.17221207336303,True,64.47289498795837,10.142246715539724,1.0742354154840568
AMZN,2025-12-10,231.77999877929688,240.42420059204102,3.7294856580680347,6.937614080482509,-4.655273683216794,True,62.247372576108944,0.6426381710496317,0.8975842253865282
MU,2025-12-10,263.6034851074219,335.9109881591797,27.43040480754325,31.371551347982734,-15.934159806799878,True,66.50073531999485,16.361459653656713,0.8607288330068795
INTC,2025-12-10,40.779998779296875,44.35809955596924,8.774156164244147,12.138305323963035,-14.296219202726377,True,65.3326027162122,-1.354623539487238,0.8848784183023496
LRCX,2025-12-10,168.25999450683594,213.0022964477539,26.59117045145286,30.506361290157592,-8.712699917938437,True,71.49729518807166,4.896378187889648,0.8514328090726567
REGN,2025-12-10,726.2100219726562,796.4766857910156,9.675804752389533,13.067839950917048,-0.017901829894795232,True,55.691709386802515,11.366121415418103,1.1293158910572594
BIIB,2025-12-10,177.5500030517578,184.49399703979492,3.911007529531191,7.124750030444528,-5.063365439956301,True,65.73953917078302,20.079806789428403,1.086859169789171
NEM,2025-12-10,94.4000015258789,106.02100296020508,12.310382676360849,15.78389966635139,0.413134939983579,True,63.50387596899225,18.8331334885032,1.4478687961456225
AAPL,2025-12-15,274.1099853515625,275.4484284009925,0.48828686328714516,1.3607716557804934,-6.716277912936443,True,46.52586026122091,1.9794515975354268,1.1672478889999451
ASML,2025-12-15,1087.8199462890625,1245.0532568359374,14.453983040415208,17.993796948881666,-7.152832303624752,True,67.64413785438796,1.968467131969981,0.8514760178203568
MU,2025-12-15,237.4040985107422,338.015901184082,42.379977137920925,46.783481585485504,-6.656841257488121,True,57.24816526141305,1.193014309901836,1.1064024047815444
LRCX,2025-12-15,164.3000030517578,215.90260177612305,31.40754581003226,35.47169671137346,-6.51247519750287,True,68.50310909803275,2.065545827698474,0.97028233695151
KLAC,2025-12-15,1225.1099853515625,1389.2825,13.40063476842252,16.907870895280947,-4.548160685110682,True,68.65974683883591,0.6582942061083203,1.291700026688017
VRTX,2025-12-15,455.7099914550781,472.8943893432617,3.7709065437239913,6.980316024457725,-2.762721154673584,True,65.85976314291253,6.974176397905662,0.9596526793563086
ILMN,2025-12-15,134.9199981689453,146.7997964477539,8.80506851470071,12.17017372649559,-4.172846841994966,True,69.21096341982482,12.44270403448672,1.2756278982181108
REGN,2025-12-15,752.6199951171875,796.4766857910156,5.827202433945346,9.100208694789021,-2.378361527755499,True,47.69655713540113,17.331825356748077,0.8260020632341416
BIIB,2025-12-15,175.74000549316406,184.49399703979492,4.98121729430091,8.2280590662896,-4.085585359134178,True,48.19759414380438,16.045960552040896,1.1737377772997115
TSLA,2025-12-20,481.20001220703125,478.87678710937496,-0.4827982208480801,3.663751853283259,-11.810061439772621,True,67.92836685551558,12.032041468438939,1.3034912117677022
SNPS,2025-12-20,463.7300109863281,519.1440118408203,11.949625761039204,15.411985320658971,0.8819779270251302,True,62.468142310840115,17.86849493411141,1.586466180505792
U,2025-12-20,46.41999816894531,45.859200439453126,-1.2080951133413806,2.90823425693606,-5.751827389626061,True,60.18633257813377,15.963026691255566,1.0893152855010124
SCCO,2025-12-20,144.0,172.068299407959,19.49187458886041,23.18749957614475,-1.3888888888888888,True,66.4179205642824,6.947036127833497,1.6799445175516592
DKNG,2025-12-20,34.209999084472656,35.870599555969235,4.85413772562858,8.097049201678958,-1.549251077113979,True,52.078241433132945,12.53289313734071,1.0289999533077405
